,Feature,Coefficient,Abs_Coefficient
456,race_ethnicity_Free Form Text Only|Not Hispanic or Latino,-3.976343976007313e-05,3.976343976007313e-05
457,county_code_06025,-3.8384488319782265e-05,3.8384488319782265e-05
458,county_code_06027,-3.353386927451794e-05,3.353386927451794e-05
459,county_code_06051,-3.292475477551665e-05,3.292475477551665e-05
460,county_code_48191,-3.2317729431778125e-05,3.2317729431778125e-05
461,county_code_48301,-3.2292201602804846e-05,3.2292201602804846e-05
462,county_code_36041,-2.6526434576127532e-05,2.6526434576127532e-05
463,county_code_48433,-2.6093952668466093e-05,2.6093952668466093e-05
464,county_code_06003,-2.4841859161020002e-05,2.4841859161020002e-05
465,county_code_48233,-2.0743769630450114e-05,2.0743769630450114e-05
466,race_ethnicity_Joint|Free Form Text Only,-2.0292798355470784e-05,2.0292798355470784e-05
467,county_code_48155,-1.9192652561868516e-05,1.9192652561868516e-05
468,county_code_04013,-1.885608882110854e-05,1.885608882110854e-05
469,county_code_16017,-1.7940728850970745e-05,1.7940728850970745e-05
470,county_code_48393,-1.7087012892442282e-05,1.7087012892442282e-05
471,race_ethnicity_Native Hawaiian or Other Pacific Islander|Free Form Text Only,-1.6661269977617985e-05,1.6661269977617985e-05
472,race_ethnicity_Free Form Text Only|Joint,-1.4481768100578376e-05,1.4481768100578376e-05
473,county_code_53043,-1.4073955281561175e-05,1.4073955281561175e-05
474,county_code_48271,1.3965048193650943e-05,1.3965048193650943e-05
475,county_code_12019,-1.1195591145192281e-05,1.1195591145192281e-05
476,county_code_00075,-1.1064703679080413e-05,1.1064703679080413e-05
477,county_code_34005,-1.085123070570124e-05,1.085123070570124e-05
478,county_code_40019,-1.0475896968579688e-05,1.0475896968579688e-05
479,county_code_09005,-1.0475515604496184e-05,1.0475515604496184e-05
480,county_code_13185,-1.0254525102433082e-05,1.0254525102433082e-05
481,county_code_30093,-1.0205706842252172e-05,1.0205706842252172e-05
482,county_code_28141,-1.013884431076103e-05,1.013884431076103e-05
483,county_code_21203,-1.0067391724573355e-05,1.0067391724573355e-05
484,county_code_08123,-9.922232876454053e-06,9.922232876454053e-06
485,county_code_13311,-9.64818166874199e-06,9.64818166874199e-06
486,county_code_13261,-9.59157633785986e-06,9.59157633785986e-06
487,county_code_35013,-9.376453662997827e-06,9.376453662997827e-06
488,county_code_16049,-9.294541490766007e-06,9.294541490766007e-06
489,county_code_42071,-9.247913269239135e-06,9.247913269239135e-06
490,county_code_24009,-9.226898027517138e-06,9.226898027517138e-06
491,county_code_25021,-9.193197498721289e-06,9.193197498721289e-06
492,county_code_05053,-9.024942555494965e-06,9.024942555494965e-06
493,county_code_41067,-8.624356729590855e-06,8.624356729590855e-06
494,county_code_48205,-8.471777223559997e-06,8.471777223559997e-06
495,county_code_48295,8.300894094492786e-06,8.300894094492786e-06
496,county_code_48421,7.739784832361228e-06,7.739784832361228e-06
497,race_ethnicity_Free Form Text Only|Ethnicity Not Available,6.841694579449786e-06,6.841694579449786e-06
498,debt_to_income,-6.249075881621359e-06,6.249075881621359e-06
499,county_code_48443,-5.677452112340273e-06,5.677452112340273e-06
500,county_code_16055,-5.499042062476035e-06,5.499042062476035e-06
501,applicant_age_9999,-5.457460265606933e-06,5.457460265606933e-06
502,county_code_53051,-5.361687613283939e-06,5.361687613283939e-06
503,county_code_32003,4.451407354136731e-06,4.451407354136731e-06
504,county_code_16021,3.881434572223904e-06,3.881434572223904e-06
505,race_ethnicity_2 or more minority races|Free Form Text Only,-3.4922978558788873e-06,3.4922978558788873e-06
506,county_code_01117,2.8929850975722666e-06,2.8929850975722666e-06
507,county_code_12057,2.610943955265048e-06,2.610943955265048e-06
508,county_code_30043,2.5232815313754983e-06,2.5232815313754983e-06
509,county_code_38105,2.4424198410379945e-06,2.4424198410379945e-06
510,county_code_21211,2.354129831072384e-06,2.354129831072384e-06
511,county_code_51760,1.7190181536640061e-06,1.7190181536640061e-06
512,county_code_01045,1.6342104932484166e-06,1.6342104932484166e-06
513,county_code_06049,1.6076335637265111e-06,1.6076335637265111e-06
514,county_code_01127,1.5807410410855455e-06,1.5807410410855455e-06
515,county_code_39079,1.4658118170562847e-06,1.4658118170562847e-06
516,county_code_01069,1.3831090162746054e-06,1.3831090162746054e-06
517,county_code_42077,1.3443940320869271e-06,1.3443940320869271e-06
518,county_code_36065,-1.314843660492029e-06,1.314843660492029e-06
519,county_code_34017,1.2983770428220472e-06,1.2983770428220472e-06
520,county_code_47125,1.2517059807205e-06,1.2517059807205e-06
521,county_code_40143,1.2377846492036144e-06,1.2377846492036144e-06
522,county_code_05115,1.1896039049638589e-06,1.1896039049638589e-06
523,county_code_39105,1.1875516885457433e-06,1.1875516885457433e-06
524,county_code_00079,1.1547452128636397e-06,1.1547452128636397e-06
525,county_code_34029,1.1534986475181723e-06,1.1534986475181723e-06
526,county_code_42015,1.0906580081544716e-06,1.0906580081544716e-06
527,county_code_01073,1.0791393376400059e-06,1.0791393376400059e-06
528,loan_amount,-1.020183326579881e-06,1.020183326579881e-06
529,county_code_55051,9.929630198388301e-07,9.929630198388301e-07
530,county_code_12099,9.713454168443656e-07,9.713454168443656e-07
531,county_code_34035,9.692256460404272e-07,9.692256460404272e-07
532,county_code_31084,9.429436101913144e-07,9.429436101913144e-07
533,county_code_08051,9.42662331482505e-07,9.42662331482505e-07
534,county_code_00170,9.383946838606654e-07,9.383946838606654e-07
535,county_code_01083,9.078847295462717e-07,9.078847295462717e-07
536,county_code_12101,8.644573143208432e-07,8.644573143208432e-07
537,county_code_16009,8.290037806167285e-07,8.290037806167285e-07
538,county_code_08035,8.178085952000893e-07,8.178085952000893e-07
539,county_code_05091,8.084653541098812e-07,8.084653541098812e-07
540,county_code_00071,7.590034198482381e-07,7.590034198482381e-07
541,county_code_13121,7.506058769107145e-07,7.506058769107145e-07
542,county_code_12115,7.453226974509701e-07,7.453226974509701e-07
543,county_code_32031,7.385861041097298e-07,7.385861041097298e-07
544,county_code_60290,7.30581563258901e-07,7.30581563258901e-07
545,county_code_34025,6.968348085021083e-07,6.968348085021083e-07
546,property_value,6.701846687305039e-07,6.701846687305039e-07
547,county_code_47155,-6.224359360776546e-07,6.224359360776546e-07
548,county_code_00073,5.547782609924915e-07,5.547782609924915e-07
549,county_code_60710,3.773752015994983e-07,3.773752015994983e-07
550,county_code_60375,3.770555245875347e-07,3.770555245875347e-07
551,county_code_60372,3.62961233402624e-07,3.62961233402624e-07
552,county_code_60650,3.6147400740853923e-07,3.6147400740853923e-07
553,county_code_05059,3.6003013966517593e-07,3.6003013966517593e-07
554,county_code_60590,3.1894752192958127e-07,3.1894752192958127e-07
555,county_code_60855,3.025312194702046e-07,3.025312194702046e-07
556,county_code_35049,5.3150560949228e-08,5.3150560949228e-08
557,county_code_47037,2.1094753933934423e-09,2.1094753933934423e-09
558,county_code_34041,0.0,0.0
559,county_code_01021,0.0,0.0
560,county_code_34039,0.0,0.0
561,county_code_41037,0.0,0.0
562,county_code_42115,0.0,0.0
563,county_code_09003,0.0,0.0
564,county_code_09001,0.0,0.0
565,county_code_01089,0.0,0.0
566,county_code_55027,0.0,0.0
567,county_code_16027,0.0,0.0
568,county_code_42041,0.0,0.0
569,county_code_05073,0.0,0.0
570,county_code_13297,0.0,0.0
571,county_code_08043,0.0,0.0
572,county_code_30081,0.0,0.0
